Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
297554,Jung: A Very Short Introduction,Anthony Stevens,"Stevens, Anthony",,"=""0192854585""","=""9780192854582""",3,4.09,"Oxford University Press, USA",Paperback,192,2001,1994,2019/12/02,2019/12/02,"biography-memoarer, non-fiction, science-history","biography-memoarer (#45), non-fiction (#285), science-history (#162)",read,,,,1,0
19034943,"The Secret Commonwealth (The Book of Dust, #2)",Philip Pullman,"Pullman, Philip",,"=""""","=""""",4,4.04,RHCP Digital,ebook,784,2019,2019,2019/12/01,2019/11/26,"2019, fiction","2019 (#156), fiction (#93)",read,,,,1,0
41160292,Exhalation,Ted Chiang,"Chiang, Ted",,"=""""","=""""",4,4.27,Knopf,Kindle Edition,368,2019,2019,2019/11/26,2019/11/20,"2019, fiction","2019 (#155), fiction (#92)",read,,,,1,0
28192249,How Physics Makes Us Free,Jenann Ismael,"Ismael, Jenann",,"=""0190269448""","=""9780190269449""",0,3.69,"Oxford University Press, USA",Hardcover,288,2016,,,2019/11/21,to-read,to-read (#19),to-read,,,,0,0
2727877,The Number Mysteries,Marcus du Sautoy,"Sautoy, Marcus du",,"=""0007278624""","=""9780007278626""",3,3.67,,Hardcover,,,2011,2019/11/20,2019/11/19,"2019, non-fiction, science-history","2019 (#154), non-fiction (#284), science-history (#161)",read,,,,1,0
40024189,Mind Mapping: Effectively Organizing and Retaining Information without a Photographic Memory,Tyler Bordan,"Bordan, Tyler",,"=""""","=""""",2,3.44,,Kindle Edition,,2018,,2019/11/19,2019/11/18,,,read,,,,1,0
37803941,Emotional Intelligence: Practical Tips to Boost Your EQ,Adrian Tweeley,"Tweeley, Adrian",,"=""""","=""""",2,4.20,,Kindle Edition,52,2017,,,2019/11/19,"2019, non-fiction, science-history","2019 (#153), non-fiction (#283), science-history (#160)",read,,,,1,0
37917033,Memory Improvement: Ultimate Guide to Improve and Train Your Brain,Adrian Tweeley,"Tweeley, Adrian",,"=""""","=""""",2,3.11,,Kindle Edition,36,2018,,,2019/11/19,"2019, non-fiction, science-history","2019 (#152), non-fiction (#282), science-history (#159)",read,,,,1,0
40228479,Men's Brains: The Male Brain Explained through Neural Analyses,Quinn Spencer,"Spencer, Quinn",,"=""""","=""""",2,3.67,,Kindle Edition,36,2018,,,2019/11/18,"2019, non-fiction, science-history","2019 (#151), non-fiction (#281), science-history (#158)",read,,,,1,0
2802914,Hanteringen av odöda,John Ajvide Lindqvist,"Lindqvist, John Ajvide",,"=""9170372381""","=""9789170372384""",3,3.48,Ordfront förlag,Mass Market Paperback,335,2006,2005,2019/11/18,2019/11/15,"2019, fiction","2019 (#150), fiction (#91)",read,,,,1,0
373969,The Stuff of Thought: Language as a Window into Human Nature,Steven Pinker,"Pinker, Steven",,"=""0670063274""","=""9780670063277""",4,3.91,Viking Penguin,Hardcover,499,2007,2007,,2019/11/15,"2019, non-fiction, science-history","2019 (#149), non-fiction (#280), science-history (#157)",read,,,,1,0
41542080,A World Beyond Physics: The Emergence and Evolution of Life,Stuart A. Kauffman,"Kauffman, Stuart A.",,"=""0190871334""","=""9780190871338""",2,3.77,"Oxford University Press, USA",Hardcover,168,2019,2019,2019/11/12,2019/11/11,"2019, non-fiction, science-history","2019 (#148), non-fiction (#279), science-history (#156)",read,,,,1,0
3209381,"The Lightness of Being: Mass, Ether, and the Unification of Forces",Frank Wilczek,"Wilczek, Frank",,"=""0465003214""","=""9780465003211""",3,4.01,Basic Books,Hardcover,292,2008,2008,2019/11/11,2019/11/10,"2019, non-fiction, science-history","2019 (#147), non-fiction (#278), science-history (#155)",read,,,,1,0
5752,The Blank Slate: The Modern Denial of Human Nature,Steven Pinker,"Pinker, Steven",,"=""0142003344""","=""9780142003343""",5,4.08,Penguin Books,Paperback,528,2003,2002,2019/11/07,2018/03/04,"2019, non-fiction, science-history, philosophy-theology","2019 (#146), non-fiction (#277), science-history (#154), philosophy-theology (#142)",read,,,,1,0
229883,The Unconscious,Sigmund Freud,"Freud, Sigmund","Graham Frankland, Mark Cousins","=""0141183888""","=""9780141183886""",2,3.72,Penguin Classics,Paperback,106,2005,1915,2019/11/01,2019/10/31,"2019, non-fiction, philosophy-theology","2019 (#145), non-fiction (#276), philosophy-theology (#141)",read,,,,1,0
43508672,"Imagined Life: A Speculative Scientific Journey Among the Exoplanets in Search of Intelligent Aliens, Ice Creatures, and Supergravity Animals",James Trefil,"Trefil, James",Michael Summers,"=""1588346641""","=""9781588346643""",4,3.89,Smithsonian Books,Hardcover,240,2019,2019,2019/10/31,2019/10/29,"2019, non-fiction, science-history","2019 (#144), non-fiction (#275), science-history (#153)",read,,,,1,0
1941896,David Hume (The Giants of Philosophy),Nicholas Capaldi,"Capaldi, Nicholas",Charlton Heston,"=""0938935224""","=""9780938935223""",3,3.60,Carmichael & Carmichael,Audio Cassette,3,1997,1975,2019/10/29,2019/10/28,"2019, biography-memoarer, non-fiction, philosophy-theology","2019 (#143), biography-memoarer (#44), non-fiction (#274), philosophy-theology (#140)",read,,,,1,0
35658982,Free Will Explained: How Science and Philosophy Converge to Create a Beautiful Illusion,Dan   Barker,"Barker, Dan",,"=""1454927356""","=""9781454927358""",3,3.75,Union Square  Co.,Paperback,160,2018,,2019/10/28,2019/10/28,"2019, non-fiction, philosophy-theology","2019 (#142), non-fiction (#273), philosophy-theology (#139)",read,,,,1,0
44767248,Human Compatible: Artificial Intelligence and the Problem of Control,Stuart Russell,"Russell, Stuart",,"=""0525558616""","=""9780525558613""",4,4.12,Viking,Hardcover,352,2019,2019,2019/10/28,2019/10/24,"2019, non-fiction, philosophy-theology","2019 (#141), non-fiction (#272), philosophy-theology (#138)",read,,,,1,0
44022631,It All Adds Up: The Story of People and Mathematics,Mickaël Launay,"Launay, Mickaël",Stephen S. Wilson,"=""0008352550""","=""9780008352554""",3,4.06,William Collins,Hardcover,272,2019,2016,2019/10/24,2019/10/22,"2019, non-fiction, science-history","2019 (#140), non-fiction (#271), science-history (#152)",read,,,,1,0
16241132,Touching a Nerve: The Self as Brain,Patricia S. Churchland,"Churchland, Patricia S.",,"=""0393058328""","=""9780393058321""",3,3.81,W. W. Norton  Company,Hardcover,304,2013,2013,2019/10/21,2019/10/17,"2019, non-fiction, science-history","2019 (#139), non-fiction (#270), science-history (#151)",read,,,,1,0
18386,The Death of Ivan Ilych,Leo Tolstoy,"Tolstoy, Leo","Aylmer Maude, Louise Maude","=""1600964338""","=""9781600964336""",4,4.11,Waking Lion Press,Paperback,86,2006,1886,2019/10/17,2019/10/16,"2019, fiction","2019 (#138), fiction (#90)",read,,,,2,0
39644283,The Prime Number Conspiracy: The Biggest Ideas in Math from Quanta,Thomas  Lin,"Lin, Thomas",,"=""0262536358""","=""9780262536356""",3,3.94,MIT Press,Paperback,336,2018,,2019/10/16,2019/10/10,"2019, non-fiction, science-history","2019 (#137), non-fiction (#269), science-history (#150)",read,,,,1,0
310612,A Confederacy of Dunces,John Kennedy Toole,"Toole, John Kennedy",Walker Percy,"=""0802130208""","=""9780802130204""",0,3.88,Grove Press,Paperback,394,1994,1994,,2019/10/15,to-read,to-read (#18),to-read,,,,0,0
13356649,"The Joy of x: A Guided Tour of Math, from One to Infinity",Steven H. Strogatz,"Strogatz, Steven H.",,"=""0547517653""","=""9780547517650""",3,4.04,Eamon Dolan/Houghton Mifflin Harcourt,Hardcover,336,2012,2012,2019/10/10,2019/10/01,"2019, non-fiction, science-history","2019 (#136), non-fiction (#268), science-history (#149)",read,,,,1,0
41817561,Conscience: The Origins of Moral Intuition,Patricia S. Churchland,"Churchland, Patricia S.",,"=""1324000899""","=""9781324000891""",4,3.79,W. W. Norton  Company,Hardcover,226,2019,2019,2019/10/10,2019/10/07,"2019, non-fiction, philosophy-theology","2019 (#135), non-fiction (#267), philosophy-theology (#137)",read,,,,1,0
40958582,"Medvetandets återkomst, om hjärnan, kroppen och universum",Per Snaprud,"Snaprud, Per",,"=""""","=""9789127819122""",0,4.21,Natur & Kultur,Hardcover,212,2018,2018,,2019/10/09,to-read,to-read (#17),to-read,,,,0,0
29587078,Reductionism in Art and Brain Science: Bridging the Two Cultures,Eric R. Kandel,"Kandel, Eric R.",,"=""0231542089""","=""9780231542081""",3,4.15,Columbia University Press,ebook,,2016,,2019/10/04,2019/10/03,"2019, non-fiction, science-history","2019 (#134), non-fiction (#266), science-history (#148)",read,,,,1,0
43532557,Outgrowing God: A Beginner’s Guide,Richard Dawkins,"Dawkins, Richard",,"=""1787631214""","=""9781787631212""",4,4.04,Bantam Press,Hardcover,304,2019,2019,2019/10/03,2019/10/01,"2019, non-fiction, science-history, philosophy-theology","2019 (#133), non-fiction (#265), science-history (#147), philosophy-theology (#136)",read,,,,1,0
30247097,Populism: A Very Short Introduction,Cas Mudde,"Mudde, Cas",Cristóbal Rovira Kaltwasser,"=""0190234873""","=""9780190234874""",3,3.80,"Oxford University Press, USA",Paperback,131,2017,2017,2019/10/01,2019/09/30,"2019, non-fiction, philosophy-theology","2019 (#132), non-fiction (#264), philosophy-theology (#135)",read,,,,1,0
2074,Kinds of Minds: Towards an Understanding of Consciousness,Daniel C. Dennett,"Dennett, Daniel C.",,"=""0465073514""","=""9780465073511""",4,3.82,Basic Books,Paperback,192,1997,1996,2019/09/30,2019/09/26,"2019, non-fiction, philosophy-theology","2019 (#131), non-fiction (#263), philosophy-theology (#134)",read,,,,1,0
40010687,Gravity's Century: From Einstein's Eclipse to Images of Black Holes,Ron Cowen,"Cowen, Ron",,"=""0674974964""","=""9780674974968""",4,4.01,Harvard University Press,Hardcover,192,2019,,2019/09/25,2019/09/24,"2019, non-fiction, science-history","2019 (#130), non-fiction (#262), science-history (#146)",read,,,,1,0
400354,"Men at Arms (Discworld, #15; City Watch, #2)",Terry Pratchett,"Pratchett, Terry",,"=""0061092193""","=""9780061092190""",3,4.38,HarperPrism,Mass Market Paperback,377,2003,1993,2019/09/24,2019/09/20,"2019, fiction","2019 (#129), fiction (#89)",read,,,,1,0
